dataset_authors,article_title,article_year,article_author_year,article_journal,in_vivo,experimental_mean,number_of_shoulders,type_of_movement,active,posture,thorax_is_isb,thorax_is_global,thorax_is_isb_correctable,thorax_correction_method,thorax_origin,thorax_x,thorax_y,thorax_z,humerus_is_isb,humerus_is_isb_correctable,humerus_correction_method,humerus_origin,humerus_x,humerus_y,humerus_z,thoracohumeral_sequence,thoracohumeral_angle,thoracohumeral_usable,thoracohumeral_risk,clavicle_is_isb,clavicle_is_isb_correctable,clavicle_correction_method,clavicle_origin,clavicle_x,clavicle_y,clavicle_z,scapula_is_isb,scapula_is_isb_correctable,scapula_correction_method,scapula_origin,scapula_x,scapula_y,scapula_z,humeral_motion,joint,parent,child,euler_sequence,origin_displacement,displacement_cs,displacement_absolute,displacement_correctable,displacement_correction_method,is_data_mean,shoulder_id,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z,dof_translation_norm
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,engauged,Lawrence et al 2014,AC_protraction_elevationFrontal.csv,AC_medRotation_elevationFrontal.csv,AC_antRotation_elevationFrontal.csv,,,,
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,engauged,Lawrence et al 2014,SC_protraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,,
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,engauged,Lawrence et al 2014,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,ST_tilt_elevationScapular.csv,,,,
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,engauged,Lawrence et al 2014,AC_protraction_elevationScapular.csv,AC_medRotation_elevationScapular.csv,AC_antRotation_elevationScapular.csv,,,,
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,engauged,Lawrence et al 2014,SC_protraction_elevationScapular.csv,SC_elevation_elevationScapular.csv,SC_rotation_elevationScapular.csv,,,,
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,engauged,Lawrence et al 2014,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,,
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,engauged,Lawrence et al 2014,AC_protraction_elevationSagittal.csv,AC_medRotation_elevationSagittal.csv,AC_antRotation_elevationSagittal.csv,,,,
Lawrence et al.,"Comparison of 3-dimensional shoulder complex kinematics in individuals with and without shoulder pain, part 1: sternoclavicular, acromioclavicular, and scapulothoracic joints",2014.0,Lawrence et al. 2014,Journal of Orthopaedic and Sports Physical Therapy,True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,engauged,Lawrence et al 2014,SC_protraction_elevationSagittal.csv,SC_elevation_elevationSagittal.csv,SC_rotation_elevationSagittal.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,glenohumeral,scapula,humerus,yxy,,,,,,True,,engauged,Ludewig et al 2009,GH_planeOfElevation_elevationFrontal.csv,GH_elevation_elevationFrontal.csv,GH_rotation_elevationFrontal.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,engauged,Ludewig et al 2009,ST_InternalRotation_elevationFrontal.csv,ST_UpwardRotation_elevationFrontal.csv,ST_Tilting_elevationFrontal.csv,array,array,array,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,engauged,Ludewig et al 2009,AC_protraction_elevationFrontal.csv,AC_medrotation_elevationFrontal.csv,AC_tilt_elevationFrontal.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,engauged,Ludewig et al 2009,SC_retraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,glenohumeral,scapula,humerus,yxy,,,,,,True,,engauged,Ludewig et al 2009,GH_planeOfElevation_elevationScapular.csv,GH_elevation_elevationScapular.csv,GH_rotation_elevationScapular.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,engauged,Ludewig et al 2009,ST_InternalRotation_elevationScapular.csv,ST_UpwardRotation_elevationScapular.csv,ST_Tilting_elevationScapular.csv,array,array,array,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,engauged,Ludewig et al 2009,AC_protraction_elevationScapular.csv,AC_medrotation_elevationScapular.csv,AC_tilt_elevationScapular.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,engauged,Ludewig et al 2009,SC_retraction_elevationScapular.csv,SC_elevation_elevationScapular.csv,SC_rotation_elevationScapular.csv,array,array,array,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,glenohumeral,scapula,humerus,yxy,,,,,,True,,engauged,Ludewig et al 2009,GH_planeOfElevation_elevationSagittal.csv,GH_elevation_elevationSagittal.csv,GH_rotation_elevationSagittal.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,engauged,Ludewig et al 2009,ST_InternalRotation_elevationSagittal.csv,ST_UpwardRotation_elevationSagittal.csv,ST_Tilting_elevationSagittal.csv,array,array,array,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,engauged,Ludewig et al 2009,AC_protraction_elevationSagittal.csv,AC_medrotation_elevationSagittal.csv,AC_tilt_elevationSagittal.csv,,,,
Ludewig et al.,Motion of the shoulder complex during multiplanar humeral elevation,2009.0,Ludewig et al. 2009,Journal of Bone and Joint Surgery,True,intra cortical pins,12.0,dynamic,True,standing,False,True,False,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,False,True,kolz_AC_to_PA,AC,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,engauged,Ludewig et al 2009,SC_retraction_elevationSagittal.csv,SC_elevation_elevationSagittal.csv,SC_rotation_elevationSagittal.csv,array,array,array,
Matsumura et al.,The function of the clavicle on scapular motion: a cadaveric study,2013.0,Matsumura et al. 2013,Journal of Shoulder and Elbow Surgery,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,,,,,,,,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,scapulothoracic,thorax,scapula,yxz,IJ,,,,,True,,engauged,Matsumura et al 2013,ST_protraction_elevationFrontal.csv,ST_medRotation_elevationFrontal.csv,ST_tilt_elevationFrontal.csv,,,,ST_tilt_elevationFrontal.csv
Matsumura et al.,The function of the clavicle on scapular motion: a cadaveric study,2013.0,Matsumura et al. 2013,Journal of Shoulder and Elbow Surgery,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,,,,,,,,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,scapular elevation,scapulothoracic,thorax,scapula,yxz,IJ,,,,,True,,engauged,Matsumura et al 2013,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,ST_tilt_elevationScapular.csv,,,,ST_thoraxScapulaDistance_elevationScapular.csv
Matsumura et al.,The function of the clavicle on scapular motion: a cadaveric study,2013.0,Matsumura et al. 2013,Journal of Shoulder and Elbow Surgery,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,,,,,,,,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,scapulothoracic,thorax,scapula,yxz,IJ,,,,,True,,engauged,Matsumura et al 2013,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,,ST_thoraxScapulaDistance_elevationSagittal.csv
Matsuki et al.,Dynamic in vivo glenohumeral kinematics during scapular plane abduction in healthy shoulders,2012.0,Matsuki et al. 2012,Journal of Orthopaedic and Sports Physical Therapy,True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,,,,False,False,,GH,-mediolateral,+inferosuperior,+anteroposterior,zxy,,True,True,,,,,,,,False,False,,glenoid center,-mediolateral,+inferosuperior,+anteroposterior,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,True,,,Matsuki et al 2012,,,GH_introtation_elevationScapular.csv,,GH_suptranslation_elevationScapular.csv,,
Matsuki et al.,In vivo 3D analysis of clavicular kinematics during scapular plane abduction: comparison of dominant and non-dominant shoulders,2014.0,Matsuki et al. 2014,Gait and Posture,True,biplane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,,,,False,False,,GH,-mediolateral,+inferosuperior,+anteroposterior,zxy,,True,True,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,,,,,,,,scapular elevation,sternoclavicular,thorax,clavicle,yzx,,,,,,True,,,Matsuki et al 2014,SC_elevation_elevationScapular.csv,,SC_rotation_elevationScapular.csv,,,,
McClure et al.,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,2001.0,McClure et al. 2001,Journal of Shoulder and Elbow Surgery,True,intra cortical pins,8.0,dynamic,True,sitting,False,False,True,to_isb_like,T7,+mediolateral,+anteroposterior,+inferosuperior,False,True,to_isb,midpoint EM EL,+mediolateral,+anteroposterior,+inferosuperior,zyz,,True,False,,,,,,,,False,True,"to_isb, kolz_AC_to_PA",TS,+mediolateral,+anteroposterior,+inferosuperior,scapular elevation,scapulothoracic,thorax,scapula,zyx,True,,,,,True,,authors table,McClure et al 2001,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,ST_tilt_elevationScapular.csv,,,,
McClure et al.,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,2001.0,McClure et al. 2001,Journal of Shoulder and Elbow Surgery,True,intra cortical pins,8.0,dynamic,True,sitting,False,False,True,to_isb_like,T7,+mediolateral,+anteroposterior,+inferosuperior,False,True,to_isb,midpoint EM EL,+mediolateral,+anteroposterior,+inferosuperior,zyz,,True,False,,,,,,,,False,True,"to_isb, kolz_AC_to_PA",TS,+mediolateral,+anteroposterior,+inferosuperior,sagittal elevation,scapulothoracic,thorax,scapula,zyx,True,,,,,True,,authors table,McClure et al 2001,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,,
McClure et al.,Direct 3-dimensional measurement of scapular kinematics during dynamic movements in vivo,2001.0,McClure et al. 2001,Journal of Shoulder and Elbow Surgery,True,intra cortical pins,8.0,dynamic,True,sitting,False,False,True,to_isb_like,T7,+mediolateral,+anteroposterior,+inferosuperior,False,True,to_isb,midpoint EM EL,+mediolateral,+anteroposterior,+inferosuperior,zyz,,True,False,,,,,,,,False,True,"to_isb, kolz_AC_to_PA",TS,+mediolateral,+anteroposterior,+inferosuperior,internal-external rotation 90 degree-abducted,scapulothoracic,thorax,scapula,zyx,True,,,,,True,,authors table,McClure et al 2001,ST_protraction_rotation90Abd.csv,ST_medRotation_rotation90Abd.csv,ST_tilt_rotation90Abd.csv,,,,
Nishinaka et al.,Determination of in vivo glenohumeral translation using fluoroscopy and shape-matching techniques Determination of in vivo glenohumeral translation using fluoroscopy and shape-matching techniques,2008.0,Nishinaka et al. 2008,Journal of Shoulder and Elbow Surgery,True,single-plane x-ray fluoroscopy,9.0,dynamic,True,,False,True,False,,,,,,,,,,,,,,"angle(zh,zt)",True,True,,,,,,,,False,True,to_isb,glenoid center,+anteroposterior,-mediolateral,+inferosuperior,scapular elevation,glenohumeral,scapula,humerus,,GH,scapula,True,,,True,,,Nishinaka et al 2008,,,,,,GH_suptranslation_elevationScapular.csv,
Oki et al.,The function of the acromioclavicular and coracoclavicular ligaments in shoulder motion: a whole-cadaver study,2012.0,Oki et al. 2012,American Journal of Sports Medicine,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,,Oki et al 2012,ST_protraction_elevationFrontal.csv,ST_medRotation_elevationFrontal.csv,ST_tilt_elevationFrontal.csv,,,,
Oki et al.,The function of the acromioclavicular and coracoclavicular ligaments in shoulder motion: a whole-cadaver study,2012.0,Oki et al. 2012,American Journal of Sports Medicine,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,frontal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,,Oki et al 2012,SC_protraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,,
Oki et al.,The function of the acromioclavicular and coracoclavicular ligaments in shoulder motion: a whole-cadaver study,2012.0,Oki et al. 2012,American Journal of Sports Medicine,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,,Oki et al 2012,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,,
Oki et al.,The function of the acromioclavicular and coracoclavicular ligaments in shoulder motion: a whole-cadaver study,2012.0,Oki et al. 2012,American Journal of Sports Medicine,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,sagittal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,,Oki et al 2012,SC_protraction_elevationSagittal.csv,SC_elevation_elevationSagittal.csv,SC_rotation_elevationSagittal.csv,,,,
Oki et al.,The function of the acromioclavicular and coracoclavicular ligaments in shoulder motion: a whole-cadaver study,2012.0,Oki et al. 2012,American Journal of Sports Medicine,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,horizontal flexion,scapulothoracic,thorax,scapula,yxz,,,,,,True,,,Oki et al 2012,ST_protraction_horizontalFlexion.csv,ST_medRotation_horizontalFlexion.csv,ST_tilt_horizontalFlexion.csv,,,,
Oki et al.,The function of the acromioclavicular and coracoclavicular ligaments in shoulder motion: a whole-cadaver study,2012.0,Oki et al. 2012,American Journal of Sports Medicine,False,intra cortical pins,14.0,dynamic,False,sitting,True,False,,,IJ,+anteroposterior,+inferosuperior,+mediolateral,True,,,GH,+anteroposterior,+inferosuperior,+mediolateral,yxy,,True,False,True,,,SC,+anteroposterior,+inferosuperior,+mediolateral,True,,,AA,+anteroposterior,+inferosuperior,+mediolateral,horizontal flexion,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,,Oki et al 2012,SC_protraction_horizontalFlexion.csv,SC_elevation_horizontalFlexion.CSV,SC_rotation_horizontalFlexion.csv,,,,
Sahara et al.,3D kinematic analysis of the acromioclavicular joint during arm abduction using vertically open MRI,2006.0,Sahara et al. 2006,Journal of Orthopaedic Research,True,MRI,14.0,quasi-static,True,sitting,False,True,False,,,+inferosuperior,+anteroposterior,-mediolateral,,,,,,,,,controlled by operator,True,True,False,False,,point of intersection between the mesh model and the Zc axis,-inferosuperior,+anteroposterior,+mediolateral,False,False,,clavicle origin,-inferosuperior,+anteroposterior,+mediolateral,frontal elevation,acromioclavicular,clavicle,scapula,,clavicle origin,clavicle,True,,,True,,,Sahara et al 2006,,,,AC_superiorTranslation_elevationFrontal.csv,AC_anteriorTranslation_elevationFrontal.csv,,
Sahara et al.,Three-dimensional clavicular and acromioclavicular rotations during arm abduction using vertically open MRI,2007.0,Sahara et al. 2007,Journal of Orthopaedic Research,True,MRI,14.0,quasi-static,True,sitting,False,False,True,to_isb_like,glenoid center,+inferosuperior,+anteroposterior,+mediolateral,,,,,,,,,controlled by operator,True,True,False,False,,point of intersection between the mesh model and the Zc axis,-inferosuperior,+anteroposterior,+mediolateral,False,False,,glenoid center,-inferosuperior,+anteroposterior,+mediolateral,frontal elevation,acromioclavicular,clavicle,scapula,xyz,,,,,,True,,,Sahara et al 2007,AC_protraction_elevationFrontal.csv,AC_medRotation_elevationFrontal.csv,AC_antRotation_elevationFrontal.csv,,,,
Sahara et al.,Three-dimensional clavicular and acromioclavicular rotations during arm abduction using vertically open MRI,2007.0,Sahara et al. 2007,Journal of Orthopaedic Research,True,MRI,14.0,quasi-static,True,sitting,False,False,True,to_isb_like,glenoid center,+inferosuperior,+anteroposterior,+mediolateral,,,,,,,,,controlled by operator,True,True,False,False,,point of intersection between the mesh model and the Zc axis,-inferosuperior,+anteroposterior,+mediolateral,False,False,,glenoid center,-inferosuperior,+anteroposterior,+mediolateral,frontal elevation,sternoclavicular,thorax,clavicle,xyz,,,,,,True,,,Sahara et al 2007,SC_protraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,,
